file,file_name,gloss,smplx_shape,seq_len_T,motion_dim_D,duration_at_20fps_sec,keys
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01495.pkl,01495.pkl,age,"(63, 182)",63,182,3.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01504.pkl,01504.pkl,agenda,"(47, 182)",47,182,2.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01505.pkl,01505.pkl,agenda,"(81, 182)",81,182,4.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01506.pkl,01506.pkl,agenda,"(37, 182)",37,182,1.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01507.pkl,01507.pkl,agenda,"(38, 182)",38,182,1.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01509.pkl,01509.pkl,agenda,"(68, 182)",68,182,3.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01513.pkl,01513.pkl,agenda,"(59, 182)",59,182,2.95,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01515.pkl,01515.pkl,agenda,"(67, 182)",67,182,3.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01551.pkl,01551.pkl,ago,"(38, 182)",38,182,1.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01552.pkl,01552.pkl,ago,"(69, 182)",69,182,3.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01553.pkl,01553.pkl,ago,"(47, 182)",47,182,2.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01554.pkl,01554.pkl,ago,"(83, 182)",83,182,4.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01555.pkl,01555.pkl,ago,"(51, 182)",51,182,2.55,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01556.pkl,01556.pkl,ago,"(28, 182)",28,182,1.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01557.pkl,01557.pkl,ago,"(25, 182)",25,182,1.25,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01558.pkl,01558.pkl,ago,"(30, 182)",30,182,1.5,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01560.pkl,01560.pkl,ago,"(41, 182)",41,182,2.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01561.pkl,01561.pkl,ago,"(33, 182)",33,182,1.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01562.pkl,01562.pkl,ago,"(48, 182)",48,182,2.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01564.pkl,01564.pkl,ago,"(68, 182)",68,182,3.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01572.pkl,01572.pkl,agree,"(32, 182)",32,182,1.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01575.pkl,01575.pkl,agree,"(95, 182)",95,182,4.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01576.pkl,01576.pkl,agree,"(37, 182)",37,182,1.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01577.pkl,01577.pkl,agree,"(103, 182)",103,182,5.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01578.pkl,01578.pkl,agree,"(55, 182)",55,182,2.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01579.pkl,01579.pkl,agree,"(38, 182)",38,182,1.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01580.pkl,01580.pkl,agree,"(58, 182)",58,182,2.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01581.pkl,01581.pkl,agree,"(63, 182)",63,182,3.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01583.pkl,01583.pkl,agreement,"(95, 182)",95,182,4.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01584.pkl,01584.pkl,agreement,"(37, 182)",37,182,1.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01585.pkl,01585.pkl,agreement,"(69, 182)",69,182,3.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01586.pkl,01586.pkl,agreement,"(38, 182)",38,182,1.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01587.pkl,01587.pkl,agreement,"(58, 182)",58,182,2.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01596.pkl,01596.pkl,ahead,"(46, 182)",46,182,2.3,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01598.pkl,01598.pkl,ahead,"(51, 182)",51,182,2.55,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01599.pkl,01599.pkl,ahead,"(100, 182)",100,182,5.0,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01601.pkl,01601.pkl,ahead,"(53, 182)",53,182,2.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01602.pkl,01602.pkl,ahead,"(43, 182)",43,182,2.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01603.pkl,01603.pkl,ahead,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01604.pkl,01604.pkl,ahead,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01605.pkl,01605.pkl,ahead,"(63, 182)",63,182,3.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01610.pkl,01610.pkl,a,"(106, 182)",106,182,5.3,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01611.pkl,01611.pkl,a,"(43, 182)",43,182,2.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01612.pkl,01612.pkl,a,"(27, 182)",27,182,1.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01613.pkl,01613.pkl,a,"(70, 182)",70,182,3.5,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01614.pkl,01614.pkl,a,"(52, 182)",52,182,2.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01615.pkl,01615.pkl,a,"(71, 182)",71,182,3.55,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01621.pkl,01621.pkl,aid,"(75, 182)",75,182,3.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01622.pkl,01622.pkl,aid,"(49, 182)",49,182,2.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01624.pkl,01624.pkl,aid,"(95, 182)",95,182,4.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01625.pkl,01625.pkl,aid,"(58, 182)",58,182,2.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01626.pkl,01626.pkl,aid,"(43, 182)",43,182,2.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01627.pkl,01627.pkl,aid,"(27, 182)",27,182,1.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01628.pkl,01628.pkl,aid,"(62, 182)",62,182,3.1,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01642.pkl,01642.pkl,aim,"(106, 182)",106,182,5.3,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01643.pkl,01643.pkl,aim,"(114, 182)",114,182,5.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01644.pkl,01644.pkl,aim,"(57, 182)",57,182,2.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01645.pkl,01645.pkl,aim,"(35, 182)",35,182,1.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01646.pkl,01646.pkl,aim,"(41, 182)",41,182,2.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01651.pkl,01651.pkl,aim,"(60, 182)",60,182,3.0,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01652.pkl,01652.pkl,aim,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01653.pkl,01653.pkl,aim,"(64, 182)",64,182,3.2,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01721.pkl,01721.pkl,airplane,"(49, 182)",49,182,2.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01724.pkl,01724.pkl,airplane,"(86, 182)",86,182,4.3,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01726.pkl,01726.pkl,airplane,"(42, 182)",42,182,2.1,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01727.pkl,01727.pkl,airplane,"(98, 182)",98,182,4.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01728.pkl,01728.pkl,airplane,"(23, 182)",23,182,1.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01729.pkl,01729.pkl,airplane,"(33, 182)",33,182,1.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01730.pkl,01730.pkl,airplane,"(79, 182)",79,182,3.95,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01733.pkl,01733.pkl,airplane,"(52, 182)",52,182,2.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01734.pkl,01734.pkl,airplane,"(81, 182)",81,182,4.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01796.pkl,01796.pkl,alarm,"(30, 182)",30,182,1.5,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01801.pkl,01801.pkl,alarm,"(84, 182)",84,182,4.2,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01802.pkl,01802.pkl,alarm,"(67, 182)",67,182,3.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01803.pkl,01803.pkl,alarm,"(55, 182)",55,182,2.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01804.pkl,01804.pkl,alarm,"(41, 182)",41,182,2.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01805.pkl,01805.pkl,alarm,"(57, 182)",57,182,2.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01806.pkl,01806.pkl,alarm,"(63, 182)",63,182,3.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01808.pkl,01808.pkl,alarm,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
